sample,total_count,population,count,percentage
sample06874,109137,monocyte,26618,24.38952876
sample06874,109137,nk_cell,9948,9.11514885
sample06875,106713,b_cell,13389,12.54673751
sample06875,106713,cd4_t_cell,43735,40.98376018
sample06875,106713,cd8_t_cell,23681,22.19129815
sample06875,106713,monocyte,16484,15.44704019
sample06875,106713,nk_cell,9424,8.83116396
sample06876,106058,b_cell,7012,6.61147674
sample06876,106058,cd4_t_cell,31885,30.06373871
sample06876,106058,cd8_t_cell,26262,24.76192272
sample06876,106058,monocyte,21477,20.25024043
sample06876,106058,nk_cell,19422,18.31262140
sample06877,91383,b_cell,8007,8.76202357
sample06877,91383,cd4_t_cell,29235,31.99172713
sample06877,91383,cd8_t_cell,19686,21.54229999
sample06877,91383,monocyte,18754,20.52241664
sample06877,91383,nk_cell,15701,17.18153267
sample06878,107656,b_cell,7549,7.01214981
sample06878,107656,cd4_t_cell,35032,32.54068515
sample06878,107656,cd8_t_cell,36727,34.11514453
sample06878,107656,monocyte,13920,12.93007357
sample06878,107656,nk_cell,14428,13.40194694
sample06879,102155,b_cell,4817,4.71538349
sample06879,102155,cd4_t_cell,36962,36.18227204
sample06879,102155,cd8_t_cell,15777,15.44417796
sample06879,102155,monocyte,21444,20.99163037
sample06879,102155,nk_cell,23155,22.66653615
sample06880,94111,b_cell,9041,9.60674098
sample06880,94111,cd4_t_cell,24563,26.10003081
sample06880,94111,cd8_t_cell,31066,33.00995633
sample06880,94111,monocyte,19022,20.21230249
sample06880,94111,nk_cell,10419,11.07096939
sample06881,94911,b_cell,8114,8.54906175
sample06881,94911,cd4_t_cell,29615,31.20291642
sample06881,94911,cd8_t_cell,23382,24.63571135
sample06881,94911,monocyte,19840,20.90379408
sample06881,94911,nk_cell,13960,14.70851640
sample06882,94509,b_cell,6019,6.36870563
sample06882,94509,cd4_t_cell,24798,26.23877091
sample06882,94509,cd8_t_cell,26830,28.38883069
sample06882,94509,monocyte,18420,19.49020728
sample06882,94509,nk_cell,18442,19.51348549
sample06883,108200,b_cell,8320,7.68946396
sample06883,108200,cd4_t_cell,31444,29.06099815
sample06883,108200,cd8_t_cell,18784,17.36044362
sample06883,108200,monocyte,21125,19.52402957
sample06883,108200,nk_cell,28527,26.36506470
sample06884,96048,b_cell,6943,7.22867733
sample06884,96048,cd4_t_cell,25428,26.47426287
sample06884,96048,cd8_t_cell,20714,21.56630018
sample06884,96048,monocyte,22375,23.29564384
sample06884,96048,nk_cell,20588,21.43511578
sample06885,101891,b_cell,12363,12.13355448
sample06885,101891,cd4_t_cell,38115,37.40762187
sample06885,101891,cd8_t_cell,19839,19.47080704
sample06885,101891,monocyte,19996,19.62489327
sample06885,101891,nk_cell,11578,11.36312334
sample06886,99533,b_cell,5156,5.18019149
sample06886,99533,cd4_t_cell,33930,34.08919655
sample06886,99533,cd8_t_cell,31357,31.50412426
sample06886,99533,monocyte,13260,13.32221474
sample06886,99533,nk_cell,15830,15.90427295
sample06887,101116,b_cell,11486,11.35923098
sample06887,101116,cd4_t_cell,29310,28.98651054
sample06887,101116,cd8_t_cell,21521,21.28347640
sample06887,101116,monocyte,22267,22.02124293
sample06887,101116,nk_cell,16532,16.34953914
sample06888,104644,b_cell,9176,8.76877795
sample06888,104644,cd4_t_cell,33285,31.80784374
sample06888,104644,cd8_t_cell,27089,25.88681625
sample06888,104644,monocyte,16926,16.17484041
sample06888,104644,nk_cell,18168,17.36172165
sample06889,104017,b_cell,15130,14.54569926
sample06889,104017,cd4_t_cell,29672,28.52610631
sample06889,104017,cd8_t_cell,25762,24.76710538
sample06889,104017,monocyte,14253,13.70256785
sample06889,104017,nk_cell,19200,18.45852120
sample06890,100059,b_cell,9712,9.70627330
sample06890,100059,cd4_t_cell,27671,27.65468374
sample06890,100059,cd8_t_cell,25369,25.35404112
sample06890,100059,monocyte,23243,23.22929472
sample06890,100059,nk_cell,14064,14.05570713
sample06891,105389,b_cell,15522,14.72829233
sample06891,105389,cd4_t_cell,35309,33.50349657
sample06891,105389,cd8_t_cell,21769,20.65585592
sample06891,105389,monocyte,20872,19.80472345
sample06891,105389,nk_cell,11917,11.30763173
sample06892,107155,b_cell,11339,10.58186739
sample06892,107155,cd4_t_cell,33911,31.64668004
sample06892,107155,cd8_t_cell,27419,25.58816667
sample06892,107155,monocyte,26323,24.56534926
sample06892,107155,nk_cell,8163,7.61793663
sample06893,94393,b_cell,9733,10.31114595
sample06893,94393,cd4_t_cell,38060,40.32078650
sample06893,94393,cd8_t_cell,28671,30.37407435
sample06893,94393,monocyte,9756,10.33551217
sample06893,94393,nk_cell,8173,8.65848103
sample06894,115950,b_cell,8154,7.03234153
sample06894,115950,cd4_t_cell,42369,36.54075032
sample06894,115950,cd8_t_cell,22846,19.70332040
sample06894,115950,monocyte,21212,18.29409228
sample06894,115950,nk_cell,21369,18.42949547
sample06895,101400,b_cell,7424,7.32149901
sample06895,101400,cd4_t_cell,37934,37.41025641
sample06895,101400,cd8_t_cell,18361,18.10749507
sample06895,101400,monocyte,22708,22.39447732
sample06895,101400,nk_cell,14973,14.76627219
sample06896,102926,b_cell,12307,11.95713425
sample06896,102926,cd4_t_cell,30260,29.39976294
sample06896,102926,cd8_t_cell,29192,28.36212424
sample06896,102926,monocyte,18018,17.50578085
sample06896,102926,nk_cell,13149,12.77519771
sample06897,104394,b_cell,12063,11.55526180
sample06897,104394,cd4_t_cell,36657,35.11408702
sample06897,104394,cd8_t_cell,19527,18.70509799
sample06897,104394,monocyte,23973,22.96396345
sample06897,104394,nk_cell,12174,11.66158975
sample06898,109949,b_cell,13826,12.57492110
sample06898,109949,cd4_t_cell,32377,29.44728920
sample06898,109949,cd8_t_cell,25824,23.48725318
sample06898,109949,monocyte,24253,22.05840890
sample06898,109949,nk_cell,13669,12.43212762
sample06899,95864,b_cell,9481,9.89005257
sample06899,95864,cd4_t_cell,25574,26.67737628
sample06899,95864,cd8_t_cell,23269,24.27292832
sample06899,95864,monocyte,25731,26.84114996
sample06899,95864,nk_cell,11809,12.31849286
sample06900,100622,b_cell,7437,7.39102781
sample06900,100622,cd4_t_cell,29091,28.91117251
sample06900,100622,cd8_t_cell,25114,24.95875653
sample06900,100622,monocyte,20030,19.90618354
sample06900,100622,nk_cell,18950,18.83285961
sample06901,99089,b_cell,10860,10.95984418
sample06901,99089,cd4_t_cell,26982,27.23006590
sample06901,99089,cd8_t_cell,23954,24.17422721
sample06901,99089,monocyte,23554,23.77054971
sample06901,99089,nk_cell,13739,13.86531300
sample06902,91114,b_cell,7232,7.93730930
sample06902,91114,cd4_t_cell,32838,36.04056457
sample06902,91114,cd8_t_cell,22930,25.16627522
sample06902,91114,monocyte,18129,19.89705204
sample06902,91114,nk_cell,9985,10.95879887
sample06903,98956,b_cell,9868,9.97210882
sample06903,98956,cd4_t_cell,24594,24.85347023
sample06903,98956,cd8_t_cell,28685,28.98763087
sample06903,98956,monocyte,21395,21.62072032
sample06903,98956,nk_cell,14414,14.56606977
sample06904,96090,b_cell,11544,12.01373712
sample06904,96090,cd4_t_cell,29746,30.95639505
sample06904,96090,cd8_t_cell,20311,21.13747528
sample06904,96090,monocyte,21893,22.78384848
sample06904,96090,nk_cell,12596,13.10854407
sample06905,111242,b_cell,8258,7.42345517
sample06905,111242,cd4_t_cell,39876,35.84617321
sample06905,111242,cd8_t_cell,31119,27.97414646
sample06905,111242,monocyte,14368,12.91598497
sample06905,111242,nk_cell,17621,15.84024020
sample06906,101397,b_cell,9643,9.51014330
sample06906,101397,cd4_t_cell,33203,32.74554474
sample06906,101397,cd8_t_cell,25924,25.56683137
sample06906,101397,monocyte,16918,16.68491178
sample06906,101397,nk_cell,15709,15.49256881
sample06907,95510,b_cell,10885,11.39671239
sample06907,95510,cd4_t_cell,27824,29.13202806
sample06907,95510,cd8_t_cell,20276,21.22919066
sample06907,95510,monocyte,22333,23.38289184
sample06907,95510,nk_cell,14192,14.85917705
sample06908,100974,b_cell,10095,9.99762315
sample06908,100974,cd4_t_cell,33254,32.93323034
sample06908,100974,cd8_t_cell,25481,25.23520906
sample06908,100974,monocyte,18274,18.09772813
sample06908,100974,nk_cell,13870,13.73620932
sample06909,96477,b_cell,9015,9.34419603
sample06909,96477,cd4_t_cell,34728,35.99614416
sample06909,96477,cd8_t_cell,18013,18.67077127
sample06909,96477,monocyte,19545,20.25871451
sample06909,96477,nk_cell,15176,15.73017403
sample06910,101730,b_cell,9970,9.80045218
sample06910,101730,cd4_t_cell,34558,33.97031358
sample06910,101730,cd8_t_cell,26725,26.27052000
sample06910,101730,monocyte,20896,20.54064681
sample06910,101730,nk_cell,9581,9.41806743
sample06911,97980,b_cell,13379,13.65482752
sample06911,97980,cd4_t_cell,26559,27.10655236
sample06911,97980,cd8_t_cell,24382,24.88467034
sample06911,97980,monocyte,18116,18.48948765
sample06911,97980,nk_cell,15544,15.86446214
sample06912,107020,b_cell,8259,7.71724911
sample06912,107020,cd4_t_cell,34383,32.12763969
sample06912,107020,cd8_t_cell,25786,24.09456176
sample06912,107020,monocyte,25138,23.48906746
sample06912,107020,nk_cell,13454,12.57148197
sample06913,91598,b_cell,9581,10.45983537
sample06913,91598,cd4_t_cell,24509,26.75713444
sample06913,91598,cd8_t_cell,32494,35.47457368
sample06913,91598,monocyte,10823,11.81576017
sample06913,91598,nk_cell,14191,15.49269635
sample06914,93102,b_cell,4763,5.11589440
sample06914,93102,cd4_t_cell,30645,32.91551202
sample06914,93102,cd8_t_cell,21990,23.61925630
sample06914,93102,monocyte,21288,22.86524457
sample06914,93102,nk_cell,14416,15.48409272
sample06915,100554,b_cell,6591,6.55468703
sample06915,100554,cd4_t_cell,28520,28.36286970
sample06915,100554,cd8_t_cell,19644,19.53577182
sample06915,100554,monocyte,22016,21.89470334
sample06915,100554,nk_cell,23783,23.65196810
sample06916,108470,b_cell,11419,10.52733475
sample06916,108470,cd4_t_cell,38199,35.21618881
sample06916,108470,cd8_t_cell,29179,26.90052549
sample06916,108470,monocyte,14793,13.63787222
sample06916,108470,nk_cell,14880,13.71807873
sample06917,99073,b_cell,7598,7.66909249
sample06917,99073,cd4_t_cell,21063,21.26008095
sample06917,99073,cd8_t_cell,39006,39.37096888
sample06917,99073,monocyte,15884,16.03262241
sample06917,99073,nk_cell,15522,15.66723527
sample06918,97843,b_cell,12338,12.60999765
sample06918,97843,cd4_t_cell,31864,32.56645851
sample06918,97843,cd8_t_cell,16733,17.10188772
sample06918,97843,monocyte,26144,26.72035812
sample06918,97843,nk_cell,10764,11.00129800
sample06919,92875,b_cell,7530,8.10767160
sample06919,92875,cd4_t_cell,27539,29.65168237
sample06919,92875,cd8_t_cell,32141,34.60672948
sample06919,92875,monocyte,15024,16.17658143
sample06919,92875,nk_cell,10641,11.45733513
sample06920,101977,b_cell,19492,19.11411397
sample06920,101977,cd4_t_cell,23120,22.67177893
sample06920,101977,cd8_t_cell,29676,29.10067956
sample06920,101977,monocyte,17358,17.02148524
sample06920,101977,nk_cell,12331,12.09194230
sample06921,98425,b_cell,9782,9.93853188
sample06921,98425,cd4_t_cell,27599,28.04064008
sample06921,98425,cd8_t_cell,23341,23.71450343
sample06921,98425,monocyte,23621,23.99898400
sample06921,98425,nk_cell,14082,14.30734061
sample06922,101411,b_cell,16171,15.94600191
sample06922,101411,cd4_t_cell,30851,30.42174912
sample06922,101411,cd8_t_cell,30007,29.58949226
sample06922,101411,monocyte,11849,11.68413683
sample06922,101411,nk_cell,12533,12.35861987
sample06923,93211,b_cell,8477,9.09442019
sample06923,93211,cd4_t_cell,20779,22.29243330
sample06923,93211,cd8_t_cell,24113,25.86926436
sample06923,93211,monocyte,23755,25.48518952
sample06923,93211,nk_cell,16087,17.25869264
sample06924,109523,b_cell,13596,12.41383088
sample06924,109523,cd4_t_cell,29380,26.82541567
sample06924,109523,cd8_t_cell,31102,28.39768816
sample06924,109523,monocyte,25102,22.91938680
sample06924,109523,nk_cell,10343,9.44367850
sample06925,108350,b_cell,8259,7.62251961
sample06925,108350,cd4_t_cell,32659,30.14213198
sample06925,108350,cd8_t_cell,33349,30.77895708
sample06925,108350,monocyte,18806,17.35671435
sample06925,108350,nk_cell,15277,14.09967697
sample06926,104438,b_cell,11298,10.81790153
sample06926,104438,cd4_t_cell,32137,30.77136674
sample06926,104438,cd8_t_cell,22527,21.56973515
sample06926,104438,monocyte,19491,18.66274728
sample06926,104438,nk_cell,18985,18.17824930
sample06927,106943,b_cell,13615,12.73108104
sample06927,106943,cd4_t_cell,37370,34.94384859
sample06927,106943,cd8_t_cell,17315,16.19086803
sample06927,106943,monocyte,21762,20.34915796
sample06927,106943,nk_cell,16881,15.78504437
sample06928,93864,b_cell,11653,12.41477031
sample06928,93864,cd4_t_cell,22231,23.68426660
sample06928,93864,cd8_t_cell,29790,31.73740731
sample06928,93864,monocyte,14390,15.33069121
sample06928,93864,nk_cell,15800,16.83286457
sample06929,98345,b_cell,12264,12.47038487
sample06929,98345,cd4_t_cell,18363,18.67202196
sample06929,98345,cd8_t_cell,32134,32.67476740
sample06929,98345,monocyte,19560,19.88916569
sample06929,98345,nk_cell,16024,16.29366007
sample06930,107550,b_cell,8139,7.56764296
sample06930,107550,cd4_t_cell,37191,34.58019526
sample06930,107550,cd8_t_cell,24417,22.70292887
sample06930,107550,monocyte,26382,24.52998605
sample06930,107550,nk_cell,11421,10.61924686
sample06931,107642,b_cell,14497,13.46779138
sample06931,107642,cd4_t_cell,30372,28.21575222
sample06931,107642,cd8_t_cell,27250,25.31539734
sample06931,107642,monocyte,18259,16.96270972
sample06931,107642,nk_cell,17264,16.03834934
sample06932,103377,b_cell,9207,8.90623640
sample06932,103377,cd4_t_cell,31466,30.43810519
sample06932,103377,cd8_t_cell,26719,25.84617468
sample06932,103377,monocyte,19125,18.50024667
sample06932,103377,nk_cell,16860,16.30923706
sample06933,99911,b_cell,9030,9.03804386
sample06933,99911,cd4_t_cell,25578,25.60078470
sample06933,99911,cd8_t_cell,28349,28.37425309
sample06933,99911,monocyte,19178,19.19508362
sample06933,99911,nk_cell,17776,17.79183473
sample06934,97752,b_cell,10728,10.97471151
sample06934,97752,cd4_t_cell,28710,29.37024306
sample06934,97752,cd8_t_cell,26209,26.81172764
sample06934,97752,monocyte,19515,19.96378591
sample06934,97752,nk_cell,12590,12.87953188
sample06935,93820,b_cell,9688,10.32615647
sample06935,93820,cd4_t_cell,26759,28.52163718
sample06935,93820,cd8_t_cell,26514,28.26049883
sample06935,93820,monocyte,17925,19.10573438
sample06935,93820,nk_cell,12934,13.78597314
sample06936,101972,b_cell,13961,13.69101322
sample06936,101972,cd4_t_cell,22679,22.24041894
sample06936,101972,cd8_t_cell,20645,20.24575374
sample06936,101972,monocyte,25293,24.80386773
sample06936,101972,nk_cell,19394,19.01894638
sample06937,101197,b_cell,5211,5.14936214
sample06937,101197,cd4_t_cell,24222,23.93549216
sample06937,101197,cd8_t_cell,31528,31.15507377
sample06937,101197,monocyte,23676,23.39595047
sample06937,101197,nk_cell,16560,16.36412147
sample06938,103032,b_cell,7896,7.66363848
sample06938,103032,cd4_t_cell,35794,34.74066309
sample06938,103032,cd8_t_cell,30046,29.16181381
sample06938,103032,monocyte,12865,12.48641199
sample06938,103032,nk_cell,16431,15.94747263
sample06939,93402,b_cell,9255,9.90878140
sample06939,93402,cd4_t_cell,32219,34.49497869
sample06939,93402,cd8_t_cell,21207,22.70508126
sample06939,93402,monocyte,13444,14.39369607
sample06939,93402,nk_cell,17277,18.49746258
sample06940,110784,b_cell,6490,5.85824668
sample06940,110784,cd4_t_cell,24665,22.26404535
sample06940,110784,cd8_t_cell,24600,22.20537262
sample06940,110784,monocyte,40320,36.39514731
sample06940,110784,nk_cell,14709,13.27718804
sample06941,100496,b_cell,9062,9.01727432
sample06941,100496,cd4_t_cell,28438,28.29764369
sample06941,100496,cd8_t_cell,22068,21.95908295
sample06941,100496,monocyte,18774,18.68134055
sample06941,100496,nk_cell,22154,22.04465849
sample06942,90013,b_cell,11392,12.65594970
sample06942,90013,cd4_t_cell,29547,32.82525857
sample06942,90013,cd8_t_cell,18822,20.91031295
sample06942,90013,monocyte,17633,19.58939264
sample06942,90013,nk_cell,12619,14.01908613
sample06943,91880,b_cell,5176,5.63343492
sample06943,91880,cd4_t_cell,32694,35.58336961
sample06943,91880,cd8_t_cell,20047,21.81867653
sample06943,91880,monocyte,20703,22.53265128
sample06943,91880,nk_cell,13260,14.43186765
sample06944,108966,b_cell,19555,17.94596480
sample06944,108966,cd4_t_cell,33417,30.66736413
sample06944,108966,cd8_t_cell,22906,21.02123598
sample06944,108966,monocyte,20153,18.49475983
sample06944,108966,nk_cell,12935,11.87067526
sample06945,108123,b_cell,10388,9.60757656
sample06945,108123,cd4_t_cell,41043,37.95954607
sample06945,108123,cd8_t_cell,19047,17.61604839
sample06945,108123,monocyte,22172,20.50627526
sample06945,108123,nk_cell,15473,14.31055372
sample06946,105318,b_cell,11217,10.65060104
sample06946,105318,cd4_t_cell,22219,21.09705843
sample06946,105318,cd8_t_cell,26764,25.41256006
sample06946,105318,monocyte,24933,23.67401584
sample06946,105318,nk_cell,20185,19.16576464
sample06947,91727,b_cell,10587,11.54185790
sample06947,91727,cd4_t_cell,36766,40.08198240
sample06947,91727,cd8_t_cell,13723,14.96069859
sample06947,91727,monocyte,18845,20.54465970
sample06947,91727,nk_cell,11806,12.87080140
sample06948,107515,b_cell,9699,9.02106683
sample06948,107515,cd4_t_cell,41337,38.44765847
sample06948,107515,cd8_t_cell,21204,19.72189927
sample06948,107515,monocyte,20326,18.90526903
sample06948,107515,nk_cell,14949,13.90410640
sample06949,98915,b_cell,11271,11.39463175
sample06949,98915,cd4_t_cell,34097,34.47101046
sample06949,98915,cd8_t_cell,17752,17.94672193
sample06949,98915,monocyte,22011,22.25243896
sample06949,98915,nk_cell,13784,13.93519689
sample06950,94303,b_cell,5558,5.89376796
sample06950,94303,cd4_t_cell,28228,29.93330011
sample06950,94303,cd8_t_cell,25365,26.89734155
sample06950,94303,monocyte,18751,19.88377888
sample06950,94303,nk_cell,16401,17.39181150
sample06951,108145,b_cell,10043,9.28660595
sample06951,108145,cd4_t_cell,27308,25.25128300
sample06951,108145,cd8_t_cell,23116,21.37500578
sample06951,108145,monocyte,31845,29.44657636
sample06951,108145,nk_cell,15833,14.64052892
sample06952,102529,b_cell,12273,11.97027183
sample06952,102529,cd4_t_cell,30195,29.45020433
sample06952,102529,cd8_t_cell,22447,21.89331799
sample06952,102529,monocyte,15767,15.37808815
sample06952,102529,nk_cell,21847,21.30811770
sample06953,103247,b_cell,10012,9.69713406
sample06953,103247,cd4_t_cell,20975,20.31536025
sample06953,103247,cd8_t_cell,38734,37.51586002
sample06953,103247,monocyte,21769,21.08438986
sample06953,103247,nk_cell,11757,11.38725580
sample06954,96404,b_cell,5278,5.47487656
sample06954,96404,cd4_t_cell,31715,32.89801253
sample06954,96404,cd8_t_cell,17467,18.11854280
sample06954,96404,monocyte,30227,31.35450811
sample06954,96404,nk_cell,11717,12.15406000
